acc_delta,gyro_delta,vibration_intensity,impact_duration,airbag_deployed,wheel_speed_drop_pct,thermal_c,latitude,longitude,initial_speed,severity
27.144802146760217,7.596901971814129,0.3986327576105688,0.20922018147775118,0,34.78169892062031,63.27917165297587,-36.781324719236814,-59.33138069306419,7.517100864338553,2
22.03552073458414,3.4772211202029513,0.8974618195204208,0.1603841604984941,1,22.61076522797828,75.32400168576933,-61.796008008844325,-128.2011308092463,15.747382688982414,2
25.31171252229299,5.880429755262949,0.8894354313314374,0.16428589979491431,0,93.80604370543519,25.201045412424172,81.0751469546774,-140.15149261376203,17.23079166517417,2
14.999273855150786,4.109049686618817,0.1461899582870937,0.2981853693502507,0,94.48205782358664,65.2820673229138,13.712875531773221,57.60437626117485,16.466802705966455,1
12.42647852793708,6.865495463738156,0.8157622690625496,0.19763386199222654,1,76.21562767662726,32.45350862522118,0.43996700312015946,-82.6192430264132,118.40598361853064,2
28.449151692103047,6.167288235685561,0.3504342250790473,0.284592384746229,0,79.04467284255666,41.35847753018791,-46.08472936769063,72.9095537109641,101.34807390361402,2
11.265081978746736,5.179250551338853,0.26782141515599966,0.26470576010192814,1,40.47889579992672,67.97853543524045,-57.32893553095943,-32.5971134465336,29.135785603904736,2
19.475653796738634,5.920317293113659,0.12738293205172746,0.20064976390677106,1,29.817054864484206,117.66778463118925,26.5435106420222,98.99806336498045,29.12847850663248,2
15.0970072451102,0.5204505783410533,0.9661419380287712,0.0809160833851376,1,78.32734572408022,102.40896203156454,89.72541078960188,-88.11174290409673,49.88210012875579,2
6.619697034409726,4.810548987489245,0.17254768678092292,0.2840100281982385,0,26.173328260555184,118.37637139814558,-79.18544270612728,166.75500361599296,58.70283962079479,0
3.3595210190124947,3.174193367636396,0.30393903781386356,0.04970717158300729,1,60.97342274235936,43.50270128742645,61.70892413856416,-97.51707048171635,18.88090425975799,2
20.417040234881146,5.806384967099846,0.402685450136967,0.2967189976511724,0,22.695667849749434,63.690187937006264,10.267066294925542,4.147307358457482,52.95196596411576,2
17.12235615260543,5.577613934637957,0.4207875312931999,0.19618486706252378,0,91.81924044486449,25.985221823540037,-78.53717408853234,-10.662134506887895,29.169580697072153,1
13.33924510159919,6.536571861132423,0.8565886966038363,0.14421005800430356,1,70.25696187035518,111.95259146514226,51.86557104251153,-125.95312272367715,76.96469513246241,2
14.629102888638897,5.444913991057812,0.4867669935475062,0.2011026790312922,0,15.78988601669563,117.22103873943503,-58.80497794721971,-16.874626986063504,35.482658709582765,1
9.579596364149227,0.7413048968998827,0.860970077057234,0.105743892296237,1,42.91837553598077,78.50441624125523,-63.23926607228311,148.6982181553705,100.58157091817296,2
22.639282120173775,0.9326815049754035,0.5710676921541753,0.18660265424455583,1,86.86435879383106,92.84726134659743,-10.845889357382276,140.72031321684796,72.68103667922531,2
21.38670274178828,2.1654292857252013,0.5724033922930755,0.08457337023341416,0,96.71165372901943,47.89367567739672,-2.3691137192176086,30.340691234882456,73.65246332213523,2
27.026334293394594,2.617085400465953,0.3761112818732144,0.011283962892161234,0,84.99797965804663,27.49318021424422,-53.54847669003975,-6.221947397522456,98.81425087037762,2
4.231850497952139,7.7592813660991204,0.7608445335223605,0.25739622837489906,1,90.0566905252309,50.68431202187038,28.604733814920934,151.29228081939192,84.80609602727685,2
2.3811958040877426,1.2016485770374559,0.4044593306226273,0.27923771259541785,0,68.55161883110185,110.3250498924916,-69.17536558265621,-0.26283360094953423,1.4905311810957977,0
13.065120157383378,4.4225189457324445,0.7942865719704004,0.20634602846782663,0,69.40866166964183,111.12168961440564,16.837511281101087,115.65423574209802,32.42104062781317,1
1.0970332663492632,1.6873711339874957,0.9613005560949789,0.25667121027356876,1,82.23044651175535,28.04249541957311,-15.874664727342392,31.74574259383664,58.471731866016896,2
8.501113374640875,1.8568977516785417,0.6777891510393542,0.2441740380606677,1,90.04908809553577,104.06636639845838,35.934727817846806,-76.40427158181106,53.78120002521099,2
27.711117156765866,4.297487392544537,0.3663886147215387,0.19255003007729513,0,9.602096949788653,32.70616141065206,-69.82341300241006,143.17347574647897,47.972910283660774,2
4.963848282096951,2.510515414190304,0.6540422466582053,0.03168563640818642,1,93.32840457217851,113.59836532609638,38.79536021365507,52.82720736319155,119.94953601967313,2
13.3101605002193,1.1948580833931297,0.44774798484306844,0.24408906140534667,1,60.635508418256045,100.33337391041049,11.794307567643884,127.64887437343532,87.24866964098543,2
2.1054171685161336,5.989051448764685,0.3036129535455767,0.22864992478528842,1,72.41396057970131,26.574140236229894,41.11955205708975,-109.42466027709084,86.77089182234724,2
15.814130315909946,5.316837484408686,0.33901243249059,0.231933875664034,1,23.347906139517573,47.73270931045232,-48.32473646502136,66.40857551352909,46.37684515065736,2
20.627003255839995,7.6374430402729345,0.38687124677342544,0.04737627581360145,1,94.7481701125813,49.53448637978735,83.19970947527531,-53.263549087333615,59.197747537089136,2
3.4149032060343565,2.407419111786308,0.6801237694672728,0.15656623464333153,0,2.5388774527568825,68.65819165288757,-73.18285930523602,163.28531661273064,41.20552347283244,0
22.45762743115621,6.701383731842147,0.6732766827418908,0.25124842785376106,0,8.94369967933505,108.49643918306269,52.723243844246525,4.3665743074013506,9.46359545664774,2
19.25100969678046,1.1161298907837551,0.8354712037185544,0.14232331138555815,1,85.87261678267213,90.83784647051245,-21.907356005862326,-34.88103844391546,21.789118735303248,2
15.770611980928813,2.9321527309873607,0.7713882555623569,0.020796220826661882,0,42.286181675153145,84.84208520505467,28.052338582975892,148.5635925805089,65.93078257578689,1
16.378941881536356,6.4901399584346,0.8266023561978506,0.2157675884073965,0,64.3636987640162,97.38278195608531,31.18543250357898,90.96121201499619,86.56819029938343,1
11.535118586041719,2.092494493038495,0.04659039631614914,0.1831177347254993,0,21.23174090842348,54.468165046392016,-45.16291280478576,-92.51605360521955,12.957834321353264,1
20.529187802697205,3.5584986287654554,0.22783603506455063,0.02764573090368113,0,60.59937650978326,59.41142607176678,4.324300056511063,105.41261778181115,110.85875755107159,2
4.950464182200632,2.621856016306187,0.18349369327769127,0.1569094093285935,0,19.010833308222818,89.78720583256303,-45.02465143502772,76.56686937017241,8.139862084488879,0
9.77241204083104,1.29299418623071,0.1932054702141457,0.21580407773169183,1,2.3317199161742908,30.91065249621527,-8.689338046243734,-42.07087364688954,57.895360409652945,2
27.39010274126617,7.908122297030156,0.1186417731399807,0.048348660975030607,1,61.13105786279846,117.77061637222039,66.75055444786267,127.02990182699216,84.93714431956604,2
4.937156516975034,2.543346332971498,0.7021916454920615,0.0928310489402333,0,34.55132052891182,51.22833227414968,32.04937545081583,91.32468500188173,110.58681702329777,0
19.490580996027344,2.5862001366417857,0.12860223866667986,0.1964302379089604,1,0.4288025794255801,53.94162364052876,-25.03210306136812,-150.22932095902593,117.62235890766647,2
10.023875452406395,2.5027326615439494,0.6752105905642405,0.1449852582560668,1,84.15857786483384,112.08691388409484,59.643993742044785,15.428590369832222,66.08425389408002,2
19.47753626607709,4.573376963971731,0.595640187542293,0.052169420754095565,1,61.51081641931525,109.75580073139936,11.419510482915086,-8.976466507557404,35.449739992618746,2
14.004856830178243,2.3622603519937746,0.13214521829052284,0.08948410434115915,0,26.313466195903125,116.87229835967165,53.53059928822432,63.64218674663883,6.804149819234442,1
16.359454782072575,7.251275307593419,0.29726801859970375,0.059347813620383875,0,7.50564965554763,71.89524511801528,12.437622969052242,73.38152278962176,74.79169921744925,1
26.166050055755953,2.9284077646492626,0.3094425672929335,0.18634273620425512,0,31.60078946455084,48.449589941942655,-52.78584299329025,161.37951979463833,15.203164751957567,2
7.488546233352967,5.2119574503203845,0.6802272663540385,0.09347341141941859,1,57.2821586959108,109.08624762491958,69.34928470011334,-7.911107954572259,46.62583303341181,2
21.22020544499943,2.3510517665727444,0.9033004414886204,0.08515129890108464,0,76.48938371746873,69.15129143288664,50.05194732893639,10.670136452824153,40.45333421129593,2
28.259580093665587,7.441549522787123,0.12567771234011926,0.010893610695890364,1,76.85527662143647,79.49743459461894,-87.30446494534863,-141.2707950466796,72.96034697331486,2
26.631108338373153,0.8911208908443728,0.6523398587790199,0.09858875793166022,0,67.39167668262728,115.85512425308748,10.92462770127392,46.02278524558329,81.47578567960892,2
14.503059648923275,2.218821612528677,0.6569463855165013,0.18872528055408766,0,35.06878148517466,28.63008183409788,-62.84385191248342,-166.3539669167279,82.00975418414603,1
29.113865288628343,2.5511231801347023,0.04390055062213838,0.07730895467682407,1,3.657392771066603,50.88693844205149,-22.092037746172977,-154.49447593791496,75.40560894860374,2
1.1218204574480148,0.9160141075229231,0.40517835574834193,0.11684641040573782,0,14.083423146344076,91.86243837296522,-16.18689480352893,173.24495268601686,51.952549795659195,0
25.03093262012381,1.824786113932287,0.7225915714767017,0.2546133172238642,0,36.91251062759001,119.84330134346422,-16.85786306905399,-39.16554077279446,64.13898348573662,2
2.7503342110312587,2.993759626022559,0.3685670095090571,0.15610565587237127,0,14.067963497417256,91.6335582768794,35.99586283689011,-92.52711140760007,61.796110699317,0
21.921130781915977,7.647559424225948,0.42009205210232825,0.1737638019901607,0,97.16928576546144,99.59411185301775,61.480512977423786,72.12749902832891,34.728038246958334,2
16.169771851512685,4.584271980791421,0.9060874216701725,0.023071951818966256,1,87.66726356502085,34.877036798579184,-30.177962520529334,-42.789004618695685,19.71272985807182,2
7.886177676909826,5.021397158926957,0.371149217465639,0.22584947469332628,0,34.776883013794645,32.155385176357754,88.17029843035507,-66.87927157868658,79.66943770049954,0
5.757633916050297,4.96771773680859,0.6876211793587778,0.11430343740568646,0,94.6772273945452,74.8222111399528,47.001191490873424,119.48327377734472,21.98460759058886,0
5.959475686758397,3.351545540159908,0.6607412839382995,0.2817466437001183,0,61.65374964944685,83.09111687195784,-6.689411601288327,127.4808745778538,14.1547366436662,0
29.320405630697206,4.311225627822652,0.3949195134166912,0.27372266852939453,0,4.307538898474917,104.87189377531344,-56.77343073544376,120.1507146999989,27.769631671903877,2
29.15760015979991,4.3789120153161845,0.8278028892406791,0.20679633655161064,1,99.3455454684782,117.6429270385706,-86.41087225931986,-82.55008683428596,78.00255248194094,2
11.30718662467692,0.5522119916584934,0.22188265819127506,0.015443687066642814,0,87.42571377440763,88.62091427802694,62.165344888569365,17.622490083288454,30.100935763259336,1
16.65328735854377,2.693988150492379,0.06994049426719506,0.22236955315905474,0,13.741549004014853,79.15512848396418,-57.152163467902845,-33.950242928816664,86.61121685670349,1
8.682607969500648,7.946257210337506,0.8029785873600643,0.20204784410808915,0,93.26551943230407,103.35010932143047,47.95885193958665,-148.5121523734668,81.54982208234904,0
15.809335153473363,3.2241955184480733,0.35895334262650136,0.16413853819605867,0,25.904636012994875,64.24144283222834,-43.001122431298995,14.256375596380877,84.01169957904442,1
7.151433571088053,2.3940616194988014,0.714460950910373,0.25118312940273485,1,13.457836410558787,89.35708608020103,79.5304876694627,-32.053534459061524,51.4241489897599,2
21.33246334955996,6.731724122286652,0.22833525325036585,0.16140196379068708,1,25.948554426901048,31.648594280680037,-73.27393052829339,-2.828317844218418,11.158679235823437,2
3.8078356367605273,2.650959740938351,0.6239084878907074,0.12457954975981668,0,96.97988205954172,25.431762745730293,45.98970659769404,139.35919294888754,78.06960143818185,0
3.4608446570075544,1.289362936127946,0.7615292476868264,0.04645901066211149,1,72.28569839494506,53.991822988199225,54.64608029984777,-19.499802206764457,52.0274827893699,2
11.886784703505466,5.618777088242343,0.46275971574640995,0.1859646091154456,0,64.1062978151524,56.450344693063414,65.2069383431394,133.95988564800058,7.311239395674272,1
18.22587441944396,1.417137129230781,0.2194623073014954,0.0770583598664911,0,11.899505436473145,37.79546994987238,41.124561905614854,-128.73920731757397,96.70015737503641,1
3.029280681963915,7.878831641866259,0.8436327026563248,0.11722410630019156,1,47.82809886372414,100.69056994239715,-36.277411399614664,28.00185005061502,49.944567165700356,2
5.554819313106117,1.6017392224413065,0.9989424831209557,0.2626488416412067,0,47.92490201894576,56.55462854681209,-41.782203001036265,110.45780926693675,104.38646748195917,0
11.702502183678854,6.890808229710608,0.184052418636224,0.11096148220037669,1,96.25273460922439,83.13760814833799,10.705044473090851,62.36184578643389,74.75264167488949,2
21.964279216906792,5.282623534665185,0.36606143113169964,0.1285535614509516,0,62.080554821253706,66.81146387162207,62.435915160422724,-120.46847325315136,12.879472311458517,2
11.671202771002022,7.253069113662598,0.31553520225691367,0.15779300705802657,1,71.43068627368075,89.23869242232755,18.57851480072827,15.339947853916613,61.45314228707078,2
25.852742174724824,2.6139422878410934,0.6805296492491157,0.2856313560135524,1,50.8631020915943,81.19422126747187,2.3064654726373135,48.388774481941965,16.974228596874813,2
25.921439430511327,2.3319771188108147,0.5829544487599823,0.1442124073084676,0,9.817940210603593,71.05620651175252,-62.68805652607659,-10.770921411003116,96.54269536393241,2
12.364828201422922,6.233642902648078,0.8500748045289076,0.23105902454801608,0,70.82783920591366,44.94558418664653,86.97835055555223,144.55900139804714,33.86046056394602,1
2.0971162673355677,2.2033668405254603,0.46500751847454813,0.07120957479813682,0,84.99557504565249,86.43319075322563,31.645938989815235,2.594854527256615,93.67139808215701,0
5.956463066282563,6.057129130698882,0.02949496354099157,0.1938864122658523,0,65.59811901535254,113.4450611601955,33.71872845618812,5.870707649180048,51.59354806920871,0
24.41732750496596,7.508014865604409,0.9088043079516043,0.2748210336091649,1,51.52989747096074,48.80006949630871,77.29585034490856,66.53765226950645,82.2890858375434,2
22.58431471327124,0.7478953807458786,0.7335703922422718,0.24149575398963954,0,43.313765434128214,113.75539247372261,75.10540661280967,179.04754693521818,29.659587075807707,2
13.673049861170576,1.1572045860089366,0.6496547742315671,0.17974876971318363,0,79.57231150041912,34.15435113939718,-49.378839535724865,-168.789478300574,31.032607478390595,1
10.460560342298855,2.8528284195214746,0.3621962268719674,0.2878282553490817,0,51.68597184230509,66.32534773638683,73.37170252032462,48.72180086605704,93.4993950448384,1
9.048764689435144,4.992798517397592,0.6396659518025706,0.20248084605356706,0,82.91175522578344,61.550619569864836,84.02712590604085,-42.168751121902176,6.336770694115894,0
26.7022093094504,1.2380253403949177,0.4919878172932831,0.1652559327574388,1,50.433118271156374,37.490815332681116,-87.6963449874958,-22.28268064227484,0.9250693474950245,2
28.162206150075086,2.4729771403977447,0.2556681590829536,0.2871328960128591,0,96.62232887570173,75.29272363822326,-0.7194795170530597,61.121856154088476,31.602667438124872,2
5.973280168027727,2.601457519577806,0.2633539207038109,0.267730124224095,0,75.4719527973901,55.714393529422196,81.27205062125319,-165.78235798866166,64.65858437233523,0
6.3850543728134,5.747626343800967,0.7028075518033677,0.11139862135662398,0,23.316310897786085,116.4508981178615,40.408485416004936,-64.41634254579947,46.74962427764295,0
8.453500695863188,4.92198430383245,0.32892601666283594,0.18276097322613385,0,59.107571188973495,61.94019563276155,55.3015148259158,78.24556563588709,30.043018326196176,0
12.868154939139533,2.2218654950198764,0.689275387923704,0.2865424594058956,1,94.51892010605067,50.799161743184165,84.53184376692423,-21.252026302580504,40.65513227008381,2
13.704229576712297,5.881176088188242,0.18468084192396783,0.15157666283457577,0,25.245620211105113,118.53062851137712,71.97949630556974,-22.218412530638602,47.709651692581794,1
7.236477528137425,7.73372458198487,0.09021967973879119,0.1195718993800503,1,23.733376055716093,103.45309532747092,-29.096969349613765,-177.6088559250194,10.327627816187626,2
14.144621434753464,5.6639217848865355,0.002470750723669868,0.2714731160063578,1,38.27792168826999,73.69649196077415,11.57177664230771,-120.59720715011827,38.27775686893417,2
10.399999935951694,7.384800391208594,0.026169378230669227,0.16049029732511794,1,29.281060209743437,103.7668488020365,50.48825296918059,88.61349686573669,13.734332046927907,2
8.177335016062688,4.020840155346891,0.07209684515388726,0.22316643310658005,1,10.354085293954086,89.25518111237312,37.665082546528325,-14.343176244009555,108.51927697155634,2
14.226753887399155,1.6063314758374574,0.30528703853481254,0.290878621989338,0,53.864086734725255,68.887562045312,-60.31577166851825,21.768740736188278,50.359270471967235,1
16.92591119501728,6.543927959237258,0.06607059489482525,0.262225364771456,0,35.802921231711835,42.171361450747696,54.69296901657128,126.3266105216698,13.926856818151734,1
16.138791216195017,4.9820279424771385,0.9031515419354196,0.09508069409916653,0,33.4108592448952,58.34780107574475,-59.77021796088706,29.958580227719438,49.16302295009034,1
12.06803176571154,6.608857445640453,0.17211997141170066,0.13899397488292584,1,39.10059379152517,109.32659960539056,23.032744738732873,41.245961935824766,62.53634640126879,2
22.78468035853964,6.127986379009728,0.4077823147742381,0.18901451393241248,0,97.16118941455247,45.97427870824841,38.61243109143126,140.37652405756774,17.896938506105776,2
19.59814774311154,1.3437307853623444,0.9015859185963414,0.15865725354265311,1,47.53989073890653,92.98501253850881,87.30393320954957,68.93455822049935,10.842767122796385,2
16.000415186625418,7.312603566194014,0.8703676390043796,0.28113810840782705,0,55.8179425468345,80.45296749267347,-35.49997932125526,-93.55806053611077,46.697057980670195,1
10.123198693681031,3.3595248639312327,0.15653462961490872,0.1878328305460376,1,34.53162729632434,54.90766596423579,-65.56413947355003,99.46886078622731,115.6513576623301,2
28.27450360480097,0.8960220299764485,0.4996226337342117,0.06067832106984677,0,16.225186777315535,55.28042395004135,-78.476153115618,-137.8521886049641,9.62129233835411,2
22.17985417669421,4.7342597647196305,0.4478729784249541,0.019549252574813172,1,32.26232090323167,80.19610440521942,22.87548029952849,-86.13429076075688,98.24022734608418,2
11.584419794504319,6.202268929993836,0.9395809378883788,0.1083098136688504,1,63.02572324548505,47.306900323342845,55.89312991782421,144.33027476297548,108.64647391985847,2
29.525682608387523,6.99001747632841,0.8482871852086659,0.25289050195261825,1,60.82369295093911,72.7804964813709,6.856659685685244,-67.40575879887115,64.07003931335629,2
29.2587561780275,5.219187229688299,0.0910950735277013,0.11440593968128811,0,1.4588939495817521,71.10701404176848,-36.51166487939926,-138.49324341920834,67.37679505496061,2
19.246303195376875,1.0264612688975943,0.5212132843006217,0.21378479771019748,0,20.93344728002816,95.65245676645496,-51.86171496538646,-67.11592433919878,23.064941379119542,1
18.211728166689515,1.341912419822398,0.038700805144799566,0.2713088082842817,1,16.563852594321993,36.644099979608285,-44.40344686361108,9.425478971719002,63.0364016162078,2
5.235615637165293,1.9609131645784306,0.09883820111850505,0.112308893222173,0,38.82458233786008,104.28348566577776,-77.96807910472688,-136.57314127317187,12.682481959985058,0
8.94303699968655,5.935547637274607,0.7466969635583673,0.02191395189589334,0,54.38099978140991,49.62632249544695,-28.590738201413586,-74.38708275294525,1.718541191409444,0
6.42897116145477,3.329186303299439,0.6915353074463293,0.28982004853475984,1,9.10830149933427,105.47756159778638,-12.993168117746848,-22.58485985161809,24.606068423649596,2
22.068201883328108,0.9340537485569723,0.7697159387453576,0.18365431122383305,0,36.88325714567113,44.011628330922676,49.04701282829663,-22.647823505839597,45.91643810127052,2
27.358830318362344,6.512921540342254,0.3744646644119871,0.0967343267363103,1,99.34836746039046,96.21084585742179,11.075275158106578,155.44473454614308,82.98033007174078,2
22.15763178098631,7.706135916462717,0.23621667049579076,0.025155339436538707,1,27.623989890723067,118.44440421236655,64.7670414829355,-1.0347684428605248,58.11743205860868,2
25.748403118085715,2.79169704704897,0.7895650850857717,0.20500085040356705,1,97.36504233829262,99.37319441219525,63.97458523815132,118.68197991079904,64.81282466931272,2
6.763357571573072,7.664458716109827,0.3442330238877791,0.06160243777377282,1,3.7434515436784443,118.15038598874055,36.33330219001628,66.01219610575117,53.573537424858436,2
2.6343647386768962,1.2461161435919192,0.2252354401867488,0.18427177194669409,0,34.20599504778499,66.34636282595382,-26.03659421206899,84.90612213110285,117.16474149314298,0
22.978458606057213,6.669820861096227,0.6854702904853558,0.2106296269194974,1,41.41322443419387,94.12151742093445,-19.226403367126878,54.983495540467146,102.97550034588943,2
28.735106820197576,6.9377418204439625,0.6921743634595069,0.13050582548155695,0,3.458704193304807,72.56844274034378,53.052115011072885,24.20835023286267,69.37977857798488,2
3.9156508615890546,0.6520245063622085,0.2856801665231923,0.26918665580532564,0,58.57057354752111,42.44381068006863,-38.47715014233318,-28.003554744453282,54.928634433954876,0
3.108384332381174,1.1559181161838692,0.4772166106863459,0.017278916285565063,0,27.42092203528105,52.621202596562654,-37.995360838740396,166.7582392416408,78.2631873007367,0
26.329343781009367,7.018723460606042,0.7467740138443055,0.11088064008338425,1,70.3688320502666,57.182098402647966,-30.49829262893558,156.58401942320137,50.41507584857756,2
14.769703254348874,1.4723962274106555,0.852369224455005,0.04827800032887729,1,20.479912634747965,56.347267367028984,15.757052843455583,150.87874422783665,87.81246324929218,2
2.6511468707783004,7.810846623794982,0.7507553852018296,0.20039905647134526,1,35.29708308754339,79.7293767825347,-48.78049971967538,-93.98845974762928,17.74128878327148,2
20.1753642877057,2.4463513194812037,0.20229700166488207,0.07826858980830352,1,85.57512289267,44.53987662267285,82.552247298673,-152.93581105910394,111.28341137529311,2
1.8590433355745541,4.833829309905699,0.8779762570676948,0.25163648522564297,0,0.11194224409433184,41.21244835674281,-25.44084873853201,-118.85823392807276,98.44680211196601,0
9.209183993063938,3.9339254161523662,0.28593872064853,0.2593858373420134,1,93.63636487660528,46.029966171978955,16.259565867194368,-157.56551601764644,58.24964742481478,2
23.448047075372955,1.6036701603836252,0.3395439990297293,0.21050853843239814,1,45.49896648961101,28.952800168592216,38.700399446868346,27.88045086098157,62.70483717776351,2
16.371413681995485,7.930001634374134,0.03867112605277334,0.05357250482528478,0,10.251427157036108,53.21633004177593,1.1126181529236163,-30.551897601042157,23.96186711936962,1
7.914960998866775,1.6151598214564753,0.3571425146349375,0.2586974386383698,1,65.82363059884516,50.3808062017147,55.30735644595512,149.5502216833861,112.00596785545082,2
7.940378184062104,2.194706547788629,0.873513583464649,0.031287127534109,0,15.292485320760562,47.160316345463855,32.1058783800453,138.40836100399258,95.7624841428906,0
5.967053795197295,2.91861916470333,0.4532171383539516,0.25647964624103725,1,92.78129809107939,49.797960419859535,-0.858498988225179,-155.3325916898428,91.32674857844151,2
